"time","slipAngleFrontWheel","slipAngleRearLeftWheel","slipAngleRearRightWheel","forceFrontWheel[1,2]","forceRearLeftWheel[1,2]","forceRearRightWheel[1,2]"
23.5,-0.03551476174216508,-0.02984092504786728,-0.02426789949023395,-598.0052434274418,-774.2988109488779,-643.4032630414802
23.6,-0.03589093300005828,-0.03030933074792084,-0.02455393118163716,-603.1338704446626,-784.8545207936429,-650.3444376104882
23.7,-0.03621230949077571,-0.03073565595186023,-0.02480843583307207,-607.485039357155,-794.3968495338875,-656.501377735564
23.8,-0.03647787060246254,-0.03111895765866595,-0.02503133583012954,-611.0592574588911,-802.9228397095177,-661.8789739227636
23.9,-0.03668669946778834,-0.03145902515380383,-0.0252231150679182,-613.8561858536477,-810.4442316798558,-666.4945273803698
24,-0.03683836890762879,-0.03175568015130248,-0.02538424254494742,-615.8798358762652,-816.9721980323002,-670.3642825634022
24.1,-0.03693275293658695,-0.03200890583999499,-0.02551527205629962,-617.1356877089074,-822.5198050763499,-673.5056763067162
24.2,-0.03697029069505779,-0.03221905241384723,-0.02561700680104506,-617.6340653143014,-827.1063042404496,-675.9412770010891
24.3,-0.03695087262259794,-0.03238575529309373,-0.02568961654067003,-617.3752879006823,-830.7334984272662,-677.6777167286875
24.4,-0.03687589170253006,-0.03251009945933434,-0.02573438972606057,-616.3769909902384,-833.4327318673363,-678.7476026626459
24.5,-0.03674634662102177,-0.03259231025670103,-0.02575186894339534,-614.6490424026329,-835.2145975549865,-679.1649623977835
24.6,-0.03656383814203041,-0.03263331819502117,-0.02574309997744784,-612.2071548133993,-836.1032395647582,-678.9553449744283
24.7,-0.03633009035187273,-0.03263403539007349,-0.025709061005071,-609.0663414129668,-836.1196752339196,-678.1415476021963
24.8,-0.03604684702288768,-0.03259475261374509,-0.02565017468464844,-605.2407557434757,-835.2707562119907,-676.7332985249578
24.9,-0.03571631490375696,-0.03251684658696512,-0.02556766591199777,-600.7491451496002,-833.5844341395352,-674.7585524333175
25,-0.03534075599193044,-0.03240116502557521,-0.02546228767275913,-595.6102346466743,-831.075828279107,-672.2336976909922
25.1,-0.03492261095194611,-0.03224901196668538,-0.02533508984503429,-589.8446148692467,-827.7684866857834,-669.1818299848284
25.2,-0.03446410497082641,-0.03206150959331846,-0.02518692527494314,-583.4699156330355,-823.6809002880232,-665.6211096091157
25.3,-0.03396798408202269,-0.03183935375658706,-0.02501826371218187,-576.5111120066404,-818.8213728778271,-661.5603691719313
25.4,-0.03343663318550672,-0.03158452130437457,-0.0248305138463198,-568.9885452818398,-813.2249423648715,-657.0305511871239
25.5,-0.03287245930373068,-0.03129781868761519,-0.02462412406728409,-560.9238449408913,-806.9009305143028,-652.0397249973239
25.6,-0.03227795828789879,-0.03098005153265182,-0.02439949856787996,-552.3407694558574,-799.8577983036554,-646.5945872277509
25.7,-0.03165559784374752,-0.03063301734075837,-0.02415776630077334,-543.263803040849,-792.125618203808,-640.719295424214
25.8,-0.03100756589465707,-0.0302579813420008,-0.02389959508306924,-533.7147305201851,-783.7227900387586,-634.4269605660858
25.9,-0.03033609088768278,-0.02985597763905317,-0.02362543851522907,-523.7172366168958,-774.6624632966019,-627.7254184785879
26,-0.02964318689289643,-0.02942778115915598,-0.02333550661394692,-513.2932047389013,-764.9520633829516,-620.6165881410757
26.1,-0.02893089318854322,-0.02897500245014581,-0.0230306353100588,-502.4662544068241,-754.6180451078317,-613.1176476880443
26.2,-0.02820118855604874,-0.02849860729661001,-0.02271112430229149,-491.2605942081687,-743.6728798813341,-605.2328502790074
26.3,-0.0274557390073021,-0.02799972919364878,-0.02237737854977005,-479.6969376060687,-732.1331170441949,-596.9689483127554
26.4,-0.02669626499593413,-0.02747950495885439,-0.0220297862489462,-467.7981495346129,-720.0160602616792,-588.3324236081069
26.5,-0.02592415768686009,-0.02693880773461046,-0.02166850355906027,-455.5831998107229,-707.3335351895543,-579.3240954300479
26.6,-0.02514113457914663,-0.02637895031705535,-0.02129403092099778,-443.0772168618731,-694.1080693239273,-569.9532479962101
26.7,-0.02434811940839998,-0.02580061857946185,-0.0209063433684617,-430.2939945828885,-680.3486157928378,-560.2164284821549
26.8,-0.02354653358680332,-0.0252048758579365,-0.02050572174356971,-417.2560530658107,-666.0734494408468,-550.1176888751537
26.9,-0.02273741399094879,-0.02459260120623228,-0.02009228825161505,-403.9806542743469,-651.2973319744169,-539.6572378276306
27,-0.02192180577148929,-0.02396469349881298,-0.01966618031350941,-390.4859652458368,-636.0362758552578,-528.8357415319064
27.1,-0.02110060514045703,-0.02332201589259266,-0.01922750619090846,-376.7884025175421,-620.3062259961704,-517.653208150056
27.2,-0.02027459755836934,-0.02266533012134905,-0.01877629380436972,-362.9031913295821,-604.1215227010609,-506.1077475998122
27.3,-0.0194443720593299,-0.02199535872198107,-0.01831254386149529,-348.842713916108,-587.4961653022823,-494.1967452232286
27.4,-0.0186106315733734,-0.0213124332964365,-0.01783593532506466,-334.6215339102977,-570.4348166057428,-481.9091614755988
27.5,-0.01777296419691732,-0.02061945407537011,-0.01734828292598262,-320.2360425405768,-553.0085924336994,-469.2900877282572
27.6,-0.0169327997830894,-0.01991356671161741,-0.01684666545959917,-305.7138557290692,-535.1432409486066,-456.2612315568655
27.7,-0.01609111620460302,-0.01919725526192793,-0.01633259197517658,-291.075704245115,-516.9001319630113,-442.8594956788143
27.8,-0.01524926509997889,-0.01847119197774699,-0.01580609817436683,-276.3493438337226,-498.2958116496339,-429.083817768594
27.9,-0.01440603049185801,-0.01773713645575989,-0.01526810363969051,-261.5176067300445,-479.3754207965301,-414.9563409576133
28,-0.0135615623714758,-0.01699492927826041,-0.01471796559082481,-246.5873285814352,-460.1357773011482,-400.4586897653846
28.1,-0.01271618305657392,-0.016244939577722,-0.01415549878125414,-231.5684354414921,-440.5876021024279,-385.5844677355361
28.2,-0.01187012296601631,-0.01548779256424111,-0.01358075435171432,-216.469344588101,-420.7487993489242,-370.3336673864098
28.3,-0.0110234446190788,-0.0147239519974602,-0.01299366149428111,-201.2955610868547,-400.6336150280807,-354.703255176938
28.4,-0.01017637123725752,-0.01395427463403215,-0.01239451592322227,-186.0554636266551,-380.2670911990006,-338.7000896961903
28.5,-0.009328900101999068,-0.0131790761353663,-0.01178316282490544,-170.7535645246063,-359.6607629341282,-322.3195038907648
28.6,-0.008481051182676114,-0.01239891068228735,-0.0111596732581134,-155.3946236977981,-338.832582984198,-305.5628016841389
28.7,-0.007633017430413289,-0.01161469223089448,-0.01052447191498487,-139.9866931928277,-317.8108693204655,-288.4413356548416
28.8,-0.006784469323880975,-0.01082640593616233,-0.009877165510990719,-124.5282737470353,-296.5992988844981,-270.944579671911
28.9,-0.005935599042094535,-0.01003496903315837,-0.009218230266254701,-109.0273869388756,-275.2270030502849,-253.0858364801286
29,-0.005086452943097254,-0.009240918241082868,-0.008547824167288576,-93.4894105114064,-253.7132111177477,-234.8701349500312
29.1,-0.004236816923353681,-0.008444580516082061,-0.007865934479160322,-77.91497851911784,-232.0718181329013,-216.2982473954045
29.2,-0.003386708825037864,-0.007646592432187954,-0.00717285940036365,-62.30895393709989,-210.3252872112789,-197.3796935777703
29.3,-0.002536189993905598,-0.006847579659337209,-0.006468915795333107,-46.67702710228613,-188.4960970855684,-178.1249371097677
29.4,-0.001685157752440002,-0.006047982517107636,-0.00575427324668997,-31.02188725853217,-166.6018329095048,-158.5407839334557
29.5,-0.0008336878638931657,-0.005248461045858657,-0.005029336260310419,-15.34951989947486,-144.6662797292324,-138.6408844934498
29.6,1.823503640709582e-05,-0.004449509067594216,-0.004294379788016054,0.3357522676782554,-122.708744300576,-118.435711233174
29.7,0.0008705694150276866,-0.003651742212230451,-0.003549823936369318,16.02854240527951,-100.7519988363372,-97.94014618279756
29.8,0.001723196408639678,-0.002855743934863745,-0.002796087913923103,31.7220272181637,-78.81794332706592,-77.16942653572069
29.9,0.002576043674378579,-0.002062102963448391,-0.002033626096438048,47.41023217927124,-56.92864409392909,-56.14016321334947
30,0.003428976844528537,-0.001271418661262269,-0.001262934289809581,63.08603857342529,-35.10641063835585,-34.87047296082197
30.1,0.004281825531067266,-0.0004842784616241556,-0.0004845279822031807,78.74167376963103,-13.37314280583311,-13.37937344219725
30.2,0.005134310984078897,0.0002985456279896594,0.000300859671643268,94.36738954659583,8.244286767328708,8.307778223287922
30.3,0.005986166573549444,0.001076409746884522,0.001092587908821508,109.9537166037536,29.72270764082084,30.16787350875367
30.4,0.006837147823484298,0.001848963791174273,0.00189028188407552,125.4916296223999,51.0472585133578,52.18488556872884
30.5,0.007686754285801716,0.0026148100947376,0.002692461274584569,140.9675155810645,72.17443521293143,74.31205909548162
30.6,0.008534726716029386,0.003374292356740314,0.003499395037220877,156.3722738308554,93.10903835500487,96.55073919574335
30.7,0.009380415194993805,0.004125867202832497,0.004309372659633525,171.689835575864,113.8041768837167,118.8475843974098
30.8,0.01022334881808758,0.004869192150135929,0.005121884744653511,186.9075611541941,134.2464123361843,141.1823065298731
30.9,0.01106289202079859,0.00560341965195296,0.005935857960645819,202.0100860594815,154.4088241871723,163.5191565982545
31,0.01189826281898355,0.006327779776994386,0.006750258950076482,216.9796472139155,174.2670409422473,185.8235737210587
31.1,0.01272878467483414,0.007041579659036896,0.0075640946569262,231.8007407675456,193.7993015210926,208.0623362147119
31.2,0.01355359551380543,0.007744107083688522,0.008376311685462117,246.4548892595434,212.9837805061544,230.2008228284429
31.3,0.01437182686221728,0.008434557429423969,0.009185715338016648,260.9239594888074,231.7966593729278,252.2009559477734
31.4,0.01518255000707298,0.009112220198554094,0.009991170536706446,275.1892387975048,250.2172300054247,274.0267580696669
31.5,0.01598461828218092,0.009776309065374552,0.01079141780496245,289.2286857193105,268.2232316046314,295.6393974906237
31.6,0.01677702572735345,0.01042603367459966,0.01158515051329447,303.0235084238304,285.7929773786922,316.9995816960871
31.7,0.01755838874558481,0.01106071236409797,0.01237114279747994,316.5487948828613,302.9081253425148,338.0707549254552
31.8,0.01832768247128577,0.01167967606905662,0.01314813967573581,329.7867440184202,319.5513180163761,358.816510235465
31.9,0.01908358746309705,0.01228214402928622,0.01391472350636148,342.7151696784278,335.7027005470061,379.1969589859821
32,0.01982451018048406,0.01286726560090606,0.01466936036502436,355.3081171120209,351.341167542868,399.1702284228373
32.1,0.02054921308536095,0.01343464364965522,0.01541098938662354,367.5465156487847,366.458158463836,418.7078960678842
32.2,0.02125624398587557,0.01398355912203336,0.01613815284725495,379.4085467750509,381.0370107628746,437.7721417696737
32.3,0.02194400897375475,0.01451327602833336,0.01684933958724331,390.8709861510178,395.0611229964682,456.324949906479
32.4,0.02261099721777424,0.01502337796855396,0.01754337747684023,401.9128421822359,408.522693700168,474.3381988543993
32.5,0.02325561114373001,0.01551313443701887,0.01821870190625665,412.5126853580401,421.4060566537706,491.7747784400921
32.6,0.02387647332107875,0.01598240454413675,0.01887441468310006,422.6534784192638,433.7113078177512,508.6158000765558
32.7,0.0244716847961854,0.01643028978190906,0.01950870989347473,432.3104921696935,445.4188937091968,524.8200613204478
32.8,0.02503971155226619,0.01685654408441897,0.02012053103323263,441.4658852415531,456.5267173728729,540.3668115586379
32.9,0.02557907769845222,0.01726094446647062,0.02070883819101747,450.1032445838178,467.0332351856254,555.2363690196834
33,0.02608823179020084,0.0176430385925356,0.02127231089049921,458.205555272084,476.9310658203656,569.4028109788198
33.1,0.02656593076289027,0.018002821368039,0.0218101598797892,465.7611882844075,486.2244968691845,582.8543817816399
33.2,0.02701039996745839,0.01833974353065037,0.02232094732826147,472.7503719435566,494.9036747445593,595.563616895353
33.3,0.02742060912766593,0.01865403520522168,0.02280417604363707,479.1652593586758,502.9787743259722,607.5269884471576
33.4,0.0277950228192061,0.01894530895607979,0.02325861760297735,484.9901556240232,510.4440134484656,618.7232287473526
33.5,0.02813271864949892,0.01921387112541473,0.02368389856657136,490.218688763295,517.3111434961444,629.1522309699661
33.6,0.02843270566622669,0.0194595162909194,0.02407903979647894,494.843109923227,523.5786169802849,638.799060154856
33.7,0.02869394053655035,0.01968243513562496,0.02444357871893302,498.8544777767005,529.2548440465791,647.6614622484504
33.8,0.0289157707209572,0.01988278381302031,0.02477703427151042,502.2491291577793,534.3469464692496,655.7362943031557
33.9,0.02909761172026726,0.020060776514576,0.0250790312642695,505.0237418946481,538.8632837940158,663.0227007247522
34,0.02923909235076893,0.02021683642934214,0.02534949545894534,507.1774590452306,542.8172653112759,669.5266783523012
34.1,0.02933997067437259,0.02035067236738894,0.02558749160702586,508.710207639084,546.2037051886517,675.2327153346837
34.2,0.02940014990298047,0.02046322757886547,0.02579368499158936,509.6232931756559,549.0484993124209,680.1632560493651
34.3,0.02941983240470783,0.02055467332010659,0.02596781311813395,509.9213402436319,551.3575467053287,684.3175389801499
34.4,0.0293989873812131,0.0206253813831732,0.02610992356210725,509.6045299192257,553.1416431206678,687.7016408412453
34.5,0.02933830743561496,0.02067576577237274,0.02622016031810605,508.6826987312399,554.4121554686591,690.3228076210765
34.6,0.0292383533324951,0.02070625904751172,0.0262987455100093,507.1628552782075,555.1807436484977,692.1894576596595
34.7,0.02909997904089696,0.02071732907461564,0.0263460014741047,505.0554215801993,555.4596025536798,693.3113963433678
34.8,0.02892390770886106,0.02070946411687492,0.02636234464016833,502.3678791115096,555.261101078205,693.6996731237099
34.9,0.02871119318704969,0.02068308650353169,0.02634815318590803,499.1122959066038,554.5959888507086,693.3640128879579
35,0.02846285983294612,0.02063876912818844,0.0263040558186879,495.2994629381454,553.4783204335029,692.3188647777132
35.1,0.02818048543676334,0.02057667089171665,0.02623020763729183,490.9480046577502,551.9114746758622,690.5666117245128
35.2,0.02786527692309414,0.02049750445305553,0.02612754161252043,486.0706654794776,549.9126896498042,688.1275081176731
35.3,0.02751830566369993,0.02040167610519166,0.02599664801033568,480.6779750874041,547.4913607215359,685.0130961965389
35.4,0.02713885351300053,0.02029040295298663,0.025839280668749,474.7519239169236,544.6767979861096,681.2614568360926
35.5,0.02673075846415743,0.02016123660113636,0.02565238124624007,468.3461295667645,541.4064923717674,676.796766437107
35.6,0.02629608941934053,0.02001638029860293,0.02543899745270814,461.4865364493381,537.7344157784725,671.6868853259131
35.7,0.02583608727734371,0.01985635344379788,0.0252000828541526,454.18668659047,533.6723319148457,665.950104477736
35.8,0.02535215848083408,0.01968152845425948,0.02493644035465958,446.4629633139454,529.228085498184,659.6006709582206
35.9,0.02484579788684551,0.01949221592276517,0.02464883369846566,438.3336423390175,524.4079436171307,652.6517908065982
36,0.02431848892558442,0.01928869967222053,0.02433803183445481,429.8173269308592,519.2174210854824,645.116653954638
36.1,0.023771690740624,0.01907123548294374,0.02400480444401416,420.9328054248316,513.6612744275234,637.0084246014572
36.2,0.02320679924201416,0.01884006523017325,0.02364993708218639,411.6984119835427,507.7438231265132,628.3406066446344
36.3,0.02262519442518276,0.01859539221162245,0.02327419566698045,402.1328880719541,501.4684224410233,619.126388478287
36.4,0.02202818295681527,0.01833740632840592,0.02287835572104032,392.2543803708551,494.8380228051412,609.3792780310833
36.5,0.0214170407836139,0.01806626446202668,0.02246317345932748,382.081197205196,487.8547533826138,599.1125691103143
36.6,0.02079296170596837,0.01778211322090456,0.02202941164144469,371.630878894213,480.5204288687624,588.3399023258352
36.7,0.02015709448581329,0.01748507359899606,0.02157781632805127,360.9208401194041,472.8362275374287,577.074835307653
36.8,0.01951049193224599,0.01717526316300541,0.02110914180353487,349.9674205997385,464.8031862657616,565.3313786833332
36.9,0.01885415911452995,0.01685277797089089,0.02062412405141904,338.786717921708,456.4218205453271,553.1234899814559
37,0.01818907512195951,0.01651768893996809,0.02012347308696791,327.3949495888623,447.6920620234228,540.4649427737589
37.1,0.0175161317773587,0.01617007493843026,0.01960791166044889,315.8072968931799,438.6140250213641,527.3701799064962
37.2,0.01683608265509505,0.01581001251578239,0.01907816040930469,304.0369703710745,429.1877528724073,513.8539723079957
37.3,0.01614968885622609,0.01543754194860242,0.01853489098228051,292.0977440738733,419.4124308729001,499.9303703556592
37.4,0.0154576452956101,0.01505271164291825,0.01797877959313348,280.0026052829358,409.287490719382,485.6139833755574
37.5,0.01476057301714498,0.01465557185821832,0.01741049679299027,267.763569714096,398.812449022955,470.9197182397874
37.6,0.01405904248119592,0.01424616960365955,0.01683069886553244,255.3920672867335,387.9868127003604,455.8626024911952
37.7,0.01335358235527253,0.01382454946549701,0.01624002687802706,242.8990669934304,376.8101182429082,440.4577667288447
37.8,0.01264463829588304,0.01339076705858789,0.01563912114241129,230.2942669231929,365.2822317402231,424.720725627018
37.9,0.01193263229111843,0.01294487573350901,0.01502860333661756,217.5871683168551,353.4030949748532,408.6670227630818
38,0.01121791516389954,0.0124869406688183,0.01440909198915407,204.7861523265777,341.1730357086362,392.3125230053276
38.1,0.01050081303796909,0.01201703038889216,0.01378119087878147,191.899322718685,328.5926197042147,375.673182401836
38.2,0.009781623325779398,0.01153522149167829,0.01314549351362721,178.9344054069922,315.6627769428443,358.7651323270358
38.3,0.00906053944422649,0.01104161172594529,0.0125025973773277,165.8973019631206,302.3850565187505,341.604902367307
38.4,0.008338013386504231,0.01053631513475951,0.0118530935412735,152.7987965997047,288.7617862223873,324.2094779463512
38.5,0.007613936163394043,0.01001950677713451,0.01119762660191717,139.6394544542378,274.7968874509895,306.5973761000899
38.6,0.006888547402626359,0.009491269014992195,0.01053670571369877,126.4263270012407,260.4921608106465,288.7840794552078
38.7,0.006162266727610397,0.008951838703620704,0.009870993131890125,113.1697516719051,245.8536792037675,270.789401065364
38.8,0.005434529014994265,0.008401241663971371,0.009200896326846347,99.86216893653582,230.8820484113909,252.6266331078694
38.9,0.004705726986015764,0.007839656173837287,0.008526961042901283,86.51352369965674,215.5822185741826,234.3130703319529
39,0.00397603822032794,0.007267333162161431,0.00784979008169287,73.12987660612431,199.9613335507966,215.8677983067038
39.1,0.003245424816174381,0.006684376688280794,0.007169803154933601,59.71338046031645,184.0228089350265,197.3052038789244
39.2,0.002514027775785866,0.006091087209220333,0.00648760797562416,46.26947835851121,167.7756072162082,178.6449146449412
39.3,0.001781756573509259,0.005487745581554017,0.005803763510625775,32.79940441411058,151.2285101601911,159.9055496533516
39.4,0.001048944837874562,0.004874658453576443,0.005118830097690642,19.31220110852848,134.391205191905,141.1058101287096
39.5,0.0003155274242596591,0.004252161679910002,0.004433371919461884,5.809599581652364,117.2744823327701,122.2647028258458
39.6,-0.0004184262801135969,0.003620559991143732,0.003747894561947373,-7.704177892475409,99.88852890550953,103.399688723134
39.7,-0.001152688934253806,0.002980353296197032,0.003063078269788724,-21.22199328074591,82.24923488094609,84.53318152297146
39.8,-0.00188718580446784,0.002331895058822899,0.002379423407626018,-34.73949968738631,64.36862688070077,65.68257600456053
39.9,-0.002621759749046826,0.001675633327304918,0.001697500365113026,-48.25083982405291,46.26167842241006,46.86730084257018
40,-0.003356245740583068,0.001012028063873903,0.001017863306140198,-61.75000309440197,27.94390826885473,28.10629088108692
40.1,-0.00409041018214615,0.000341773794710751,0.0003412727919741001,-75.22976981948217,9.43756343021699,9.424161226585179
40.2,-0.004824069580978655,-0.0003348221271277195,-0.0003319288722618369,-88.68380120795869,-9.245602178394485,-9.166130049562177
40.3,-0.005556885072230194,-0.001017006031297125,-0.001000982430080521,-102.103000848593,-28.08130374310826,-27.64019172136877
40.4,-0.006288546651650596,-0.001704158300934473,-0.00166529409312367,-115.4788265515222,-47.04879807389121,-45.97833214453188
40.5,-0.007018704899624682,-0.002395644699825283,-0.002324286488281063,-128.8020885745493,-66.12679432546815,-64.16148233880175
40.6,-0.007747013217998971,-0.003090805899636058,-0.00297738790871267,-142.0637146828045,-85.29319770675876,-82.17089494633045
40.7,-0.008472922001646432,-0.003788749285927242,-0.003623833712331621,-155.2510917369644,-104.5194448137396,-99.98274329425035
40.8,-0.009195977950793159,-0.004488773610002948,-0.004263076804281182,-168.3534508936646,-123.7822046115567,-117.5794119457568
40.9,-0.009915555340888591,-0.005189908697600433,-0.004894346460037804,-181.3570954775135,-143.0507976600375,-134.9374125038767
41,-0.01063115254026354,-0.005891546277757146,-0.005517247115720705,-194.2507117679284,-162.3045285144614,-152.0438182873565
41.1,-0.01134212701835359,-0.00659265099092218,-0.006131012523009671,-207.020704965378,-181.5111316947285,-168.8758416244209
41.2,-0.0120477004526409,-0.007292301957827943,-0.006735017804217104,-219.6512898918077,-200.6416741407124,-185.4148951480855
41.3,-0.01274712656353374,-0.007989563946356722,-0.007328658052310791,-232.1275481403885,-219.6670608975364,-201.6432593984819
41.4,-0.0134396798037224,-0.008683411380751802,-0.007911277598147083,-244.4352025026147,-238.5560086771586,-217.5421436260785
41.5,-0.01412428012979787,-0.009372829276823754,-0.008482263535107597,-256.5541420747084,-257.2779523587279,-233.0943362548146
41.6,-0.01480015360764546,-0.01005674303873537,-0.009040981300358141,-268.4699858901099,-275.8010464128889,-248.2823152034644
41.7,-0.0154662869064407,-0.01073412466567381,-0.00958686922823569,-280.1645821239605,-294.0952168764386,-263.0909298839445
41.8,-0.01612164747795295,-0.01140385420010503,-0.01011931410871766,-291.6199149579435,-312.1284185797479,-277.5039703882599
41.9,-0.0167651910879109,-0.01206488086959187,-0.01063779413573747,-302.8182505569386,-329.8710357065212,-291.5080401596639
42,-0.0173957893821043,-0.01271600695563316,-0.01114168539245061,-313.7408888795576,-347.2901085128386,-305.0873047227346
42.1,-0.01801222832273514,-0.01335614660408286,-0.01163048929153668,-324.3681248643853,-364.3562472896222,-318.2295677988752
42.2,-0.0186132795831931,-0.01398418698475073,-0.0121037105092547,-334.6807891098138,-381.0402472638223,-330.9231999959447
42.3,-0.01919791270434119,-0.01459913498038739,-0.01256098229477688,-344.6635533887803,-397.3166187971892,-343.1601843753724
42.4,-0.01976480570609992,-0.01519963604114535,-0.01300164116312497,-354.2963005865663,-413.1507046286393,-354.9245658570646
42.5,-0.02031257229820613,-0.0157847057587025,-0.01342536716871747,-363.55888022409,-428.5188166314281,-366.2101777681416
42.6,-0.02084009769728445,-0.01635334529624095,-0.0138318445458866,-372.4360149044835,-443.3972898392002,-377.0109456927372
42.7,-0.02134617267450168,-0.01690458273433604,-0.01422079213137434,-380.9113313277372,-457.7638310687399,-387.321886642045
42.8,-0.02182935663043071,-0.01743707513278259,-0.01459162757859547,-388.9650497312435,-471.5871299772812,-397.1301717500294
42.9,-0.02228851612764633,-0.0179501949309956,-0.01494437930462063,-396.5828963342079,-484.8550545033422,-406.439229032633
43,-0.02272253742075835,-0.01844288727811797,-0.01527872544054275,-403.7512712392133,-497.5448848157367,-415.2432634468153
43.1,-0.02312995725715122,-0.01891419453939447,-0.01559442398460789,-410.4511638061896,-509.6370551583526,-423.5387353207454
43.2,-0.02351006914669233,-0.01936340838727225,-0.01589144415494978,-416.675951382475,-521.1184884861021,-431.3274212648848
43.3,-0.02386147724888547,-0.01978965590300679,-0.01616961124212677,-422.4079912111254,-531.9723941291744,-438.6074188269053
43.4,-0.02418338136362035,-0.02019228445618453,-0.01642892713444396,-427.6393493707137,-542.1878747880439,-445.3814011470075
43.5,-0.02447489689234169,-0.02057065610571087,-0.01666939624221339,-432.3606027280329,-551.7544774095835,-451.6519587434854
43.6,-0.02473504889350948,-0.02092408285984187,-0.01689096463257896,-436.5606849823067,-560.6605961927226,-457.420068606537
43.7,-0.02496331797695004,-0.02125217609019674,-0.01709381250646772,-440.2356254958863,-568.9021158931615,-462.6926368734804
43.8,-0.0251588547431823,-0.02155437224262513,-0.0172779498283653,-443.3757743206386,-576.4704827980075,-467.4720247980376
43.9,-0.02532131043519096,-0.02183034731970126,-0.01744356755486373,-445.9791065501054,-583.3629150565813,-471.7650855677881
44,-0.02545034674168181,-0.02207986071949916,-0.0175908936138081,-448.0432268187387,-589.5784962565316,-475.5794745062421
44.1,-0.02554559733314148,-0.02230246395667875,-0.01771996088011737,-449.5646110853007,-595.1106202494665,-478.9174761491173
44.2,-0.02560674365685948,-0.02249819682276968,-0.01783116353810755,-450.5403550514108,-599.9650909750237,-481.7909613212703
44.3,-0.02563412200151443,-0.02266689215566599,-0.01792470269976425,-450.9766881226154,-604.1412064416619,-484.2059991028917
44.4,-0.02562781532327038,-0.02280846327721596,-0.01800081095011331,-450.8756115111197,-607.6404301698516,-486.1697008982574
44.5,-0.02558789300576608,-0.02292298162253543,-0.01805980199448483,-450.2380335932878,-610.4673099660288,-487.6908742158787
44.6,-0.02551459373587316,-0.02301050313638574,-0.01810194701808913,-449.0671016425301,-612.6256939071949,-488.7771878621476
44.7,-0.02540871175083997,-0.02307117380175076,-0.01812755477851657,-447.3740799593198,-614.1210078018083,-489.4370404194695
44.8,-0.02527073475227467,-0.02310522133856799,-0.01813695255634794,-445.1647385362438,-614.9599688289312,-489.6790267546298
44.9,-0.02510122590661667,-0.02311295800873622,-0.01813049757419145,-442.4457803651958,-615.1511756582861,-489.5125814562569
45,-0.02490108972716567,-0.02309454367778488,-0.01810839086613192,-439.2286550823844,-614.6985739951516,-488.9427311876991
45.1,-0.02467121091263057,-0.0230503576727682,-0.01807096441244205,-435.5242930372393,-613.6111732395044,-487.9778520953494
45.2,-0.0244125437961775,-0.02298084537536053,-0.01801856249326062,-431.3444073682282,-611.8990487307378,-486.6264638156499
45.3,-0.02412600482994832,-0.02288636497285178,-0.01795142349004687,-426.6999270335861,-609.5696808083168,-484.8942472948687
45.4,-0.02381277518576552,-0.02276735841968188,-0.01786981358161065,-421.6059130180175,-606.6322046900822,-482.7875015748977
45.5,-0.02347391916646038,-0.02262441729594383,-0.0177740797955868,-416.0754607245316,-603.0989283628345,-480.3144225215885
45.6,-0.02311064620388438,-0.02245790170326379,-0.01766435231987603,-410.1241513119912,-598.976301191127,-477.477647634794
45.7,-0.02272410252628792,-0.02226844760817255,-0.01754094164494792,-403.7665665510895,-594.2771471966516,-474.2842889559425
45.8,-0.0223154230293284,-0.0220566116637177,-0.0174040657744419,-397.0172981762682,-589.0120942947383,-470.7389998992887
45.9,-0.02188588760194158,-0.0218229456189672,-0.01725391073637909,-389.8935610691386,-583.1914492060179,-466.8455375602815
46,-0.02143666081931541,-0.02156780418175178,-0.01709047237780573,-382.4109562722668,-576.820550373422,-462.602734915608
46.1,-0.02096891376332674,-0.02129214105596749,-0.01691419460231815,-374.5854673057206,-569.9194209410691,-458.0208846845504
46.2,-0.02048370790568911,-0.02099644088984912,-0.01672513102233141,-366.4316001898475,-562.496276293318,-453.1000682662049
46.3,-0.01998255731222982,-0.0206812645936828,-0.01652337124346425,-357.9719420267873,-554.5615499085965,-447.8414790417014
46.4,-0.01946621404545958,-0.02034715901955017,-0.01630896860343705,-349.2165543114706,-546.125001839741,-442.2450922764238
46.5,-0.01893586792448264,-0.01999483014522999,-0.0160820910403657,-340.1833073544177,-537.2006007740227,-436.313919590829
46.6,-0.01839251681585799,-0.01962486586072858,-0.01584279535742155,-330.887228001539,-527.7994367788266,-430.048035088856
46.7,-0.01783724413355466,-0.01923797709372621,-0.01559122698060603,-321.3452347215447,-517.9359220087548,-423.4498401425985
46.8,-0.01727100564656474,-0.01883472857345827,-0.01532740192705255,-311.5724306755044,-507.6208557903821,-416.51827656322
46.9,-0.01669486137432345,-0.01841606898353616,-0.01505164163494706,-301.5860527036417,-496.8749917462167,-409.2602347960405
47,-0.01610910202954515,-0.01798140194881042,-0.01476299697355051,-291.3906724687747,-485.6801379137201,-401.6495100219669
47.1,-0.01551490048123208,-0.01753298857760909,-0.0144628546342682,-281.0060033613603,-474.0910304454981,-393.7208393885275
47.2,-0.01491342208797097,-0.01707086141903713,-0.01415078576483424,-270.4524514954478,-462.1061149291118,-385.4616649953762
47.3,-0.01430485157758166,-0.0165952118500726,-0.01382647552530613,-259.7333822227975,-449.7277190053084,-376.8621237460322
